date,Asset,Value
3/25/2021,ADA,1.1535
3/26/2021,ADA,1.28755
3/27/2021,ADA,1.2389
3/28/2021,ADA,1.22
3/29/2021,ADA,1.22979
3/30/2021,ADA,1.23555
3/31/2021,ADA,1.21273
4/1/2021,ADA,1.20772
4/2/2021,ADA,1.24796
4/3/2021,ADA,1.24078
4/4/2021,ADA,1.193
4/5/2021,ADA,1.22647
4/6/2021,ADA,1.34359
4/7/2021,ADA,1.29
4/8/2021,ADA,1.22502
4/9/2021,ADA,1.22907
4/10/2021,ADA,1.25199
4/11/2021,ADA,1.28989
4/12/2021,ADA,1.348
4/13/2021,ADA,1.4378
4/14/2021,ADA,1.55845
4/15/2021,ADA,1.49539
4/16/2021,ADA,1.51915
4/17/2021,ADA,1.45805
4/18/2021,ADA,1.38654
4/19/2021,ADA,1.32443
4/20/2021,ADA,1.28241
4/21/2021,ADA,1.29
4/22/2021,ADA,1.27984
4/23/2021,ADA,1.16895
4/24/2021,ADA,1.198
4/25/2021,ADA,1.14678
4/26/2021,ADA,1.2509
4/27/2021,ADA,1.3333
4/28/2021,ADA,1.3488
4/29/2021,ADA,1.4117
4/30/2021,ADA,1.3709
5/1/2021,ADA,1.3678
5/2/2021,ADA,1.3556
5/3/2021,ADA,1.38
5/4/2021,ADA,1.3673
5/5/2021,ADA,1.497
5/6/2021,ADA,1.7
5/7/2021,ADA,1.7478
5/8/2021,ADA,1.6543
5/9/2021,ADA,1.833
5/10/2021,ADA,1.8243
5/11/2021,ADA,1.7791
5/12/2021,ADA,1.821
5/13/2021,ADA,1.9719
5/14/2021,ADA,2.043
5/15/2021,ADA,2.3789
5/16/2021,ADA,2.47
5/17/2021,ADA,2.329
5/18/2021,ADA,2.1492
5/19/2021,ADA,2.0317
5/20/2021,ADA,1.9487
5/21/2021,ADA,1.87
5/22/2021,ADA,1.602
5/23/2021,ADA,1.5397
5/24/2021,ADA,1.5974
5/25/2021,ADA,1.6499
5/26/2021,ADA,1.832
5/27/2021,ADA,1.7885
5/28/2021,ADA,1.678
5/29/2021,ADA,1.5624
5/30/2021,ADA,1.7
5/31/2021,ADA,1.75
6/1/2021,ADA,1.7796
6/2/2021,ADA,1.8042
6/3/2021,ADA,1.8897
6/4/2021,ADA,1.848
6/5/2021,ADA,1.7823
6/6/2021,ADA,1.7077
6/7/2021,ADA,1.7414
6/8/2021,ADA,1.5966
6/9/2021,ADA,1.635
6/10/2021,ADA,1.6378
6/11/2021,ADA,1.5474
6/12/2021,ADA,1.4934
6/13/2021,ADA,1.58
6/14/2021,ADA,1.595
6/15/2021,ADA,1.6109
6/16/2021,ADA,1.5754
6/17/2021,ADA,1.5388
6/18/2021,ADA,1.4927
6/19/2021,ADA,1.4411
6/20/2021,ADA,1.46
6/21/2021,ADA,1.4371
6/22/2021,ADA,1.2634
6/23/2021,ADA,1.31
6/24/2021,ADA,1.3998
6/25/2021,ADA,1.3971
6/26/2021,ADA,1.2923
6/27/2021,ADA,1.3499
6/28/2021,ADA,1.3506
6/29/2021,ADA,1.42
6/30/2021,ADA,1.3993
7/1/2021,ADA,1.3862
7/5/2019,DOGE,0.0046
7/6/2019,DOGE,0.0039426
7/7/2019,DOGE,0.00365
7/8/2019,DOGE,0.0035618
7/9/2019,DOGE,0.003582
7/10/2019,DOGE,0.0035294
7/11/2019,DOGE,0.0033395
7/12/2019,DOGE,0.0033598
7/13/2019,DOGE,0.0032653
7/14/2019,DOGE,0.0032788
7/15/2019,DOGE,0.0031354
7/16/2019,DOGE,0.0031009
7/17/2019,DOGE,0.002986
7/18/2019,DOGE,0.0031251
7/19/2019,DOGE,0.0031068
7/20/2019,DOGE,0.0031528
7/21/2019,DOGE,0.0031272
7/22/2019,DOGE,0.0030816
7/23/2019,DOGE,0.0029567
7/24/2019,DOGE,0.0028819
7/25/2019,DOGE,0.0029487
7/26/2019,DOGE,0.0029033
7/27/2019,DOGE,0.00296
7/28/2019,DOGE,0.0028137
7/29/2019,DOGE,0.002884
7/30/2019,DOGE,0.00288
7/31/2019,DOGE,0.0028761
8/1/2019,DOGE,0.0030617
8/2/2019,DOGE,0.0029272
8/3/2019,DOGE,0.002949
8/4/2019,DOGE,0.0029985
8/5/2019,DOGE,0.0031998
8/6/2019,DOGE,0.003084
8/7/2019,DOGE,0.0030399
8/8/2019,DOGE,0.0029972
8/9/2019,DOGE,0.0029725
8/10/2019,DOGE,0.0029432
8/11/2019,DOGE,0.0028995
8/12/2019,DOGE,0.0028999
8/13/2019,DOGE,0.0028643
8/14/2019,DOGE,0.0028399
8/15/2019,DOGE,0.0027695
8/16/2019,DOGE,0.002718
8/17/2019,DOGE,0.0026632
8/18/2019,DOGE,0.0027214
8/19/2019,DOGE,0.0028146
8/20/2019,DOGE,0.002785
8/21/2019,DOGE,0.0027153
8/22/2019,DOGE,0.0027165
8/23/2019,DOGE,0.002693
8/24/2019,DOGE,0.0026785
8/25/2019,DOGE,0.002666
8/26/2019,DOGE,0.0027048
8/27/2019,DOGE,0.00264
8/28/2019,DOGE,0.0026014
8/29/2019,DOGE,0.0024958
8/30/2019,DOGE,0.0024939
8/31/2019,DOGE,0.0024878
9/1/2019,DOGE,0.0024851
9/2/2019,DOGE,0.0026167
9/3/2019,DOGE,0.0026054
9/4/2019,DOGE,0.0025711
9/5/2019,DOGE,0.0025221
9/6/2019,DOGE,0.0025054
9/7/2019,DOGE,0.002507
9/8/2019,DOGE,0.0025306
9/9/2019,DOGE,0.0024692
9/10/2019,DOGE,0.0024612
9/11/2019,DOGE,0.0024386
9/12/2019,DOGE,0.002431
9/13/2019,DOGE,0.0024128
9/14/2019,DOGE,0.002437
9/15/2019,DOGE,0.0024851
9/16/2019,DOGE,0.0024765
9/17/2019,DOGE,0.00262
9/18/2019,DOGE,0.0028103
9/19/2019,DOGE,0.0027322
9/20/2019,DOGE,0.0027062
9/21/2019,DOGE,0.0026619
9/22/2019,DOGE,0.002599
9/23/2019,DOGE,0.0025719
9/24/2019,DOGE,0.0024731
9/25/2019,DOGE,0.0022241
9/26/2019,DOGE,0.0022375
9/27/2019,DOGE,0.002199
9/28/2019,DOGE,0.002232
9/29/2019,DOGE,0.0022399
9/30/2019,DOGE,0.0024733
10/1/2019,DOGE,0.0025001
10/2/2019,DOGE,0.0023692
10/3/2019,DOGE,0.002325
10/4/2019,DOGE,0.002325
10/5/2019,DOGE,0.0023051
10/6/2019,DOGE,0.0023048
10/7/2019,DOGE,0.0023654
10/8/2019,DOGE,0.0023649
10/9/2019,DOGE,0.0023652
10/10/2019,DOGE,0.0023512
10/11/2019,DOGE,0.0023411
10/12/2019,DOGE,0.002331
10/13/2019,DOGE,0.0026349
10/14/2019,DOGE,0.00275
10/15/2019,DOGE,0.00258
10/16/2019,DOGE,0.0026228
10/17/2019,DOGE,0.002974
10/18/2019,DOGE,0.0028665
10/19/2019,DOGE,0.0027949
10/20/2019,DOGE,0.0027575
10/21/2019,DOGE,0.00295
10/22/2019,DOGE,0.0027297
10/23/2019,DOGE,0.002565
10/24/2019,DOGE,0.00255
10/25/2019,DOGE,0.0027799
10/26/2019,DOGE,0.002898
10/27/2019,DOGE,0.0029542
10/28/2019,DOGE,0.00275
10/29/2019,DOGE,0.0026952
10/30/2019,DOGE,0.0026649
10/31/2019,DOGE,0.0026357
11/1/2019,DOGE,0.002675
11/2/2019,DOGE,0.0026114
11/3/2019,DOGE,0.0026369
11/4/2019,DOGE,0.0026
11/5/2019,DOGE,0.0026045
11/6/2019,DOGE,0.00261
11/7/2019,DOGE,0.0027449
11/8/2019,DOGE,0.0027096
11/9/2019,DOGE,0.0027351
11/10/2019,DOGE,0.0027849
11/11/2019,DOGE,0.0027687
11/12/2019,DOGE,0.0027244
11/13/2019,DOGE,0.0027078
11/14/2019,DOGE,0.0026862
11/15/2019,DOGE,0.00271
11/16/2019,DOGE,0.0027
11/17/2019,DOGE,0.0026619
11/18/2019,DOGE,0.0026299
11/19/2019,DOGE,0.0025381
11/20/2019,DOGE,0.00259
11/21/2019,DOGE,0.0025302
11/22/2019,DOGE,0.0024426
11/23/2019,DOGE,0.0024
11/24/2019,DOGE,0.0023892
11/25/2019,DOGE,0.0023206
11/26/2019,DOGE,0.0023128
11/27/2019,DOGE,0.00236
11/28/2019,DOGE,0.00236
11/29/2019,DOGE,0.0023733
11/30/2019,DOGE,0.0023607
12/1/2019,DOGE,0.0023041
12/2/2019,DOGE,0.0022708
12/3/2019,DOGE,0.0022366
12/4/2019,DOGE,0.002245
12/5/2019,DOGE,0.0022199
12/6/2019,DOGE,0.0022416
12/7/2019,DOGE,0.0022504
12/8/2019,DOGE,0.0022499
12/9/2019,DOGE,0.0022182
12/10/2019,DOGE,0.002215
12/11/2019,DOGE,0.002174
12/12/2019,DOGE,0.0021688
12/13/2019,DOGE,0.0022245
12/14/2019,DOGE,0.0022933
12/15/2019,DOGE,0.0022
12/16/2019,DOGE,0.002177
12/17/2019,DOGE,0.0021318
12/18/2019,DOGE,0.0020868
12/19/2019,DOGE,0.00218
12/20/2019,DOGE,0.002065
12/21/2019,DOGE,0.0020676
12/22/2019,DOGE,0.0020859
12/23/2019,DOGE,0.0021261
12/24/2019,DOGE,0.0020546
12/25/2019,DOGE,0.0020591
12/26/2019,DOGE,0.0020545
12/27/2019,DOGE,0.0020426
12/28/2019,DOGE,0.0020624
12/29/2019,DOGE,0.0020609
12/30/2019,DOGE,0.0020585
12/31/2019,DOGE,0.0020299
1/1/2020,DOGE,0.002039
1/2/2020,DOGE,0.00204
1/3/2020,DOGE,0.0020359
1/4/2020,DOGE,0.0021035
1/5/2020,DOGE,0.0020922
1/6/2020,DOGE,0.0021345
1/7/2020,DOGE,0.0021847
1/8/2020,DOGE,0.0022263
1/9/2020,DOGE,0.0021633
1/10/2020,DOGE,0.0022024
1/11/2020,DOGE,0.002225
1/12/2020,DOGE,0.0022133
1/13/2020,DOGE,0.0022049
1/14/2020,DOGE,0.0023955
1/15/2020,DOGE,0.0024913
1/16/2020,DOGE,0.0023768
1/17/2020,DOGE,0.0025035
1/18/2020,DOGE,0.0025225
1/19/2020,DOGE,0.0025833
1/20/2020,DOGE,0.002427
1/21/2020,DOGE,0.0023952
1/22/2020,DOGE,0.0023904
1/23/2020,DOGE,0.0023478
1/24/2020,DOGE,0.0022885
1/25/2020,DOGE,0.0022708
1/26/2020,DOGE,0.0023091
1/27/2020,DOGE,0.0024271
1/28/2020,DOGE,0.0024437
1/29/2020,DOGE,0.0024477
1/30/2020,DOGE,0.0024243
1/31/2020,DOGE,0.002445
2/1/2020,DOGE,0.002417
2/2/2020,DOGE,0.0025018
2/3/2020,DOGE,0.0024999
2/4/2020,DOGE,0.0025178
2/5/2020,DOGE,0.0026334
2/6/2020,DOGE,0.0026896
2/7/2020,DOGE,0.0028
2/8/2020,DOGE,0.0032674
2/9/2020,DOGE,0.00489
2/10/2020,DOGE,0.0032819
2/11/2020,DOGE,0.0030946
2/12/2020,DOGE,0.0031568
2/13/2020,DOGE,0.00321
2/14/2020,DOGE,0.0031383
2/15/2020,DOGE,0.0031769
2/16/2020,DOGE,0.0029621
2/17/2020,DOGE,0.0027561
2/18/2020,DOGE,0.0028656
2/19/2020,DOGE,0.0028615
2/20/2020,DOGE,0.0029909
2/21/2020,DOGE,0.002712
2/22/2020,DOGE,0.0026533
2/23/2020,DOGE,0.00268
2/24/2020,DOGE,0.0026822
2/25/2020,DOGE,0.0025831
2/26/2020,DOGE,0.0024864
2/27/2020,DOGE,0.0024164
2/28/2020,DOGE,0.00237
2/29/2020,DOGE,0.0023197
3/1/2020,DOGE,0.00231
3/2/2020,DOGE,0.0023792
3/3/2020,DOGE,0.0025355
3/4/2020,DOGE,0.0025033
3/5/2020,DOGE,0.00253
3/6/2020,DOGE,0.0024999
3/7/2020,DOGE,0.002494
3/8/2020,DOGE,0.0024039
3/9/2020,DOGE,0.0022269
3/10/2020,DOGE,0.0022641
3/11/2020,DOGE,0.0022181
3/12/2020,DOGE,0.0021805
3/13/2020,DOGE,0.0017957
3/14/2020,DOGE,0.0017771
3/15/2020,DOGE,0.0018329
3/16/2020,DOGE,0.0017
3/17/2020,DOGE,0.0016873
3/18/2020,DOGE,0.0016428
3/19/2020,DOGE,0.0018395
3/20/2020,DOGE,0.0019361
3/21/2020,DOGE,0.0018533
3/22/2020,DOGE,0.0018447
3/23/2020,DOGE,0.0018576
3/24/2020,DOGE,0.001916
3/25/2020,DOGE,0.0018947
3/26/2020,DOGE,0.0018673
3/27/2020,DOGE,0.00187
3/28/2020,DOGE,0.001809
3/29/2020,DOGE,0.0018001
3/30/2020,DOGE,0.0019
3/31/2020,DOGE,0.0018286
4/1/2020,DOGE,0.0018743
4/2/2020,DOGE,0.00195
4/3/2020,DOGE,0.0019048
4/4/2020,DOGE,0.0019085
4/5/2020,DOGE,0.0018817
4/6/2020,DOGE,0.0019901
4/7/2020,DOGE,0.0020209
4/8/2020,DOGE,0.0020426
4/9/2020,DOGE,0.0020454
4/10/2020,DOGE,0.0020356
4/11/2020,DOGE,0.00201
4/12/2020,DOGE,0.002012
4/13/2020,DOGE,0.001976
4/14/2020,DOGE,0.001977
4/15/2020,DOGE,0.0019731
4/16/2020,DOGE,0.00203
4/17/2020,DOGE,0.0020047
4/18/2020,DOGE,0.0020962
4/19/2020,DOGE,0.0020722
4/20/2020,DOGE,0.0020499
4/21/2020,DOGE,0.002
4/22/2020,DOGE,0.00205
4/23/2020,DOGE,0.0021612
4/24/2020,DOGE,0.0021075
4/25/2020,DOGE,0.0021533
4/26/2020,DOGE,0.0024479
4/27/2020,DOGE,0.0024137
4/28/2020,DOGE,0.0023565
4/29/2020,DOGE,0.002542
4/30/2020,DOGE,0.0026904
5/1/2020,DOGE,0.0025466
5/2/2020,DOGE,0.0025574
5/3/2020,DOGE,0.00258
5/4/2020,DOGE,0.0025094
5/5/2020,DOGE,0.0025183
5/6/2020,DOGE,0.0025623
5/7/2020,DOGE,0.0026975
5/8/2020,DOGE,0.0026894
5/9/2020,DOGE,0.0026453
5/10/2020,DOGE,0.0025986
5/11/2020,DOGE,0.0025373
5/12/2020,DOGE,0.0025132
5/13/2020,DOGE,0.0025425
5/14/2020,DOGE,0.00265
5/15/2020,DOGE,0.0025828
5/16/2020,DOGE,0.0025345
5/17/2020,DOGE,0.00258
5/18/2020,DOGE,0.0025899
5/19/2020,DOGE,0.0025775
5/20/2020,DOGE,0.002566
5/21/2020,DOGE,0.0025514
5/22/2020,DOGE,0.00255
5/23/2020,DOGE,0.0025631
5/24/2020,DOGE,0.002563
5/25/2020,DOGE,0.002548
5/26/2020,DOGE,0.0025329
5/27/2020,DOGE,0.0025186
5/28/2020,DOGE,0.0025599
5/29/2020,DOGE,0.0025533
5/30/2020,DOGE,0.0026299
5/31/2020,DOGE,0.0026822
6/1/2020,DOGE,0.0027
6/2/2020,DOGE,0.0026647
6/3/2020,DOGE,0.002596
6/4/2020,DOGE,0.0026679
6/5/2020,DOGE,0.0026288
6/6/2020,DOGE,0.0025999
6/7/2020,DOGE,0.0026135
6/8/2020,DOGE,0.0026038
6/9/2020,DOGE,0.0025888
6/10/2020,DOGE,0.0025953
6/11/2020,DOGE,0.0025938
6/12/2020,DOGE,0.002525
6/13/2020,DOGE,0.0025338
6/14/2020,DOGE,0.0025319
6/15/2020,DOGE,0.0024941
6/16/2020,DOGE,0.0024999
6/17/2020,DOGE,0.0025024
6/18/2020,DOGE,0.0024919
6/19/2020,DOGE,0.002468
6/20/2020,DOGE,0.0024516
6/21/2020,DOGE,0.0024658
6/22/2020,DOGE,0.0025001
6/23/2020,DOGE,0.0024909
6/24/2020,DOGE,0.0024867
6/25/2020,DOGE,0.0024288
6/26/2020,DOGE,0.002417
6/27/2020,DOGE,0.0023635
6/28/2020,DOGE,0.0023459
6/29/2020,DOGE,0.00233
6/30/2020,DOGE,0.0023257
7/1/2020,DOGE,0.0023709
7/2/2020,DOGE,0.0023498
7/3/2020,DOGE,0.0023345
7/4/2020,DOGE,0.0023312
7/5/2020,DOGE,0.002319
7/6/2020,DOGE,0.002622
7/7/2020,DOGE,0.0032953
7/8/2020,DOGE,0.0055999
7/9/2020,DOGE,0.0050594
7/10/2020,DOGE,0.0043334
7/11/2020,DOGE,0.0039634
7/12/2020,DOGE,0.0038501
7/13/2020,DOGE,0.0036408
7/14/2020,DOGE,0.00339
7/15/2020,DOGE,0.0032911
7/16/2020,DOGE,0.003096
7/17/2020,DOGE,0.00309
7/18/2020,DOGE,0.00368
7/19/2020,DOGE,0.0037789
7/20/2020,DOGE,0.0034315
7/21/2020,DOGE,0.0033659
7/22/2020,DOGE,0.003305
7/23/2020,DOGE,0.003337
7/24/2020,DOGE,0.0033114
7/25/2020,DOGE,0.0033433
7/26/2020,DOGE,0.0032898
7/27/2020,DOGE,0.0032441
7/28/2020,DOGE,0.003225
7/29/2020,DOGE,0.0033
7/30/2020,DOGE,0.00325
7/31/2020,DOGE,0.0032412
8/1/2020,DOGE,0.0039
8/2/2020,DOGE,0.0037754
8/3/2020,DOGE,0.0034468
8/4/2020,DOGE,0.0035746
8/5/2020,DOGE,0.0035871
8/6/2020,DOGE,0.00365
8/7/2020,DOGE,0.003617
8/8/2020,DOGE,0.0035249
8/9/2020,DOGE,0.00353
8/10/2020,DOGE,0.0035559
8/11/2020,DOGE,0.0035778
8/12/2020,DOGE,0.0034965
8/13/2020,DOGE,0.0035208
8/14/2020,DOGE,0.00359
8/15/2020,DOGE,0.0036243
8/16/2020,DOGE,0.0035583
8/17/2020,DOGE,0.0037238
8/18/2020,DOGE,0.0037165
8/19/2020,DOGE,0.0035374
8/20/2020,DOGE,0.0035043
8/21/2020,DOGE,0.0035651
8/22/2020,DOGE,0.0034605
8/23/2020,DOGE,0.0034562
8/24/2020,DOGE,0.0034689
8/25/2020,DOGE,0.0034261
8/26/2020,DOGE,0.0033461
8/27/2020,DOGE,0.0033078
8/28/2020,DOGE,0.0032687
8/29/2020,DOGE,0.0032973
8/30/2020,DOGE,0.003348
8/31/2020,DOGE,0.0033054
9/1/2020,DOGE,0.0032784
9/2/2020,DOGE,0.0032626
9/3/2020,DOGE,0.0031265
9/4/2020,DOGE,0.0029632
9/5/2020,DOGE,0.0029269
9/6/2020,DOGE,0.0028068
9/7/2020,DOGE,0.0028373
9/8/2020,DOGE,0.0028386
9/9/2020,DOGE,0.002805
9/10/2020,DOGE,0.002848
9/11/2020,DOGE,0.00282
9/12/2020,DOGE,0.0028321
9/13/2020,DOGE,0.0028199
9/14/2020,DOGE,0.0028143
9/15/2020,DOGE,0.0028699
9/16/2020,DOGE,0.00285
9/17/2020,DOGE,0.0028577
9/18/2020,DOGE,0.002815
9/19/2020,DOGE,0.0028099
9/20/2020,DOGE,0.0028009
9/21/2020,DOGE,0.0028035
9/22/2020,DOGE,0.0026588
9/23/2020,DOGE,0.0026493
9/24/2020,DOGE,0.0026612
9/25/2020,DOGE,0.0027192
9/26/2020,DOGE,0.002761
9/27/2020,DOGE,0.0027351
9/28/2020,DOGE,0.002744
9/29/2020,DOGE,0.0027049
9/30/2020,DOGE,0.0026767
10/1/2020,DOGE,0.002682
10/2/2020,DOGE,0.0026273
10/3/2020,DOGE,0.002637
10/4/2020,DOGE,0.00268
10/5/2020,DOGE,0.0026577
10/6/2020,DOGE,0.0026285
10/7/2020,DOGE,0.0026111
10/8/2020,DOGE,0.00263
10/9/2020,DOGE,0.0026701
10/10/2020,DOGE,0.0027291
10/11/2020,DOGE,0.0027065
10/12/2020,DOGE,0.0027069
10/13/2020,DOGE,0.0026745
10/14/2020,DOGE,0.0026609
10/15/2020,DOGE,0.0026391
10/16/2020,DOGE,0.0026243
10/17/2020,DOGE,0.0026091
10/18/2020,DOGE,0.0026055
10/19/2020,DOGE,0.002622
10/20/2020,DOGE,0.0026252
10/21/2020,DOGE,0.00266
10/22/2020,DOGE,0.002693
10/23/2020,DOGE,0.0026889
10/24/2020,DOGE,0.002647
10/25/2020,DOGE,0.0026749
10/26/2020,DOGE,0.0029115
10/27/2020,DOGE,0.0027076
10/28/2020,DOGE,0.0026907
10/29/2020,DOGE,0.0026117
10/30/2020,DOGE,0.0026002
10/31/2020,DOGE,0.0026004
11/1/2020,DOGE,0.002586
11/2/2020,DOGE,0.0025887
11/3/2020,DOGE,0.002531
11/4/2020,DOGE,0.002565
11/5/2020,DOGE,0.0026769
11/6/2020,DOGE,0.0028201
11/7/2020,DOGE,0.0028424
11/8/2020,DOGE,0.002739
11/9/2020,DOGE,0.0028095
11/10/2020,DOGE,0.0029198
11/11/2020,DOGE,0.00295
11/12/2020,DOGE,0.002802
11/13/2020,DOGE,0.0028483
11/14/2020,DOGE,0.0028239
11/15/2020,DOGE,0.0028285
11/16/2020,DOGE,0.0030452
11/17/2020,DOGE,0.0030094
11/18/2020,DOGE,0.003021
11/19/2020,DOGE,0.0029689
11/20/2020,DOGE,0.0030245
11/21/2020,DOGE,0.0036062
11/22/2020,DOGE,0.00369
11/23/2020,DOGE,0.0037
11/24/2020,DOGE,0.0042925
11/25/2020,DOGE,0.0042978
11/26/2020,DOGE,0.0037979
11/27/2020,DOGE,0.0033656
11/28/2020,DOGE,0.0034841
11/29/2020,DOGE,0.0035384
11/30/2020,DOGE,0.0035955
12/1/2020,DOGE,0.00358
12/2/2020,DOGE,0.0034423
12/3/2020,DOGE,0.0035481
12/4/2020,DOGE,0.0034484
12/5/2020,DOGE,0.0034153
12/6/2020,DOGE,0.0034424
12/7/2020,DOGE,0.0033985
12/8/2020,DOGE,0.0033624
12/9/2020,DOGE,0.0031851
12/10/2020,DOGE,0.003171
12/11/2020,DOGE,0.0031171
12/12/2020,DOGE,0.00319
12/13/2020,DOGE,0.0032776
12/14/2020,DOGE,0.0032888
12/15/2020,DOGE,0.0032516
12/16/2020,DOGE,0.0034448
12/17/2020,DOGE,0.0041458
12/18/2020,DOGE,0.0039976
12/19/2020,DOGE,0.0040379
12/20/2020,DOGE,0.0047496
12/21/2020,DOGE,0.0055
12/22/2020,DOGE,0.0048479
12/23/2020,DOGE,0.0048
12/24/2020,DOGE,0.0045999
12/25/2020,DOGE,0.004643
12/26/2020,DOGE,0.0046879
12/27/2020,DOGE,0.0048231
12/28/2020,DOGE,0.0047355
12/29/2020,DOGE,0.0046295
12/30/2020,DOGE,0.00474
12/31/2020,DOGE,0.0047593
1/1/2021,DOGE,0.005697
1/2/2021,DOGE,0.013988
1/3/2021,DOGE,0.01405
1/4/2021,DOGE,0.0115198
1/5/2021,DOGE,0.0102822
1/6/2021,DOGE,0.011
1/7/2021,DOGE,0.0105735
1/8/2021,DOGE,0.010318
1/9/2021,DOGE,0.01079
1/10/2021,DOGE,0.0109155
1/11/2021,DOGE,0.0098455
1/12/2021,DOGE,0.0091394
1/13/2021,DOGE,0.0087
1/14/2021,DOGE,0.0101
1/15/2021,DOGE,0.0098443
1/16/2021,DOGE,0.0095675
1/17/2021,DOGE,0.0093957
1/18/2021,DOGE,0.00932
1/19/2021,DOGE,0.0096757
1/20/2021,DOGE,0.009144
1/21/2021,DOGE,0.0091
1/22/2021,DOGE,0.0087708
1/23/2021,DOGE,0.0088324
1/24/2021,DOGE,0.0089672
1/25/2021,DOGE,0.0089172
1/26/2021,DOGE,0.0084615
1/27/2021,DOGE,0.0082482
1/28/2021,DOGE,0.0374849
1/29/2021,DOGE,0.0875
1/30/2021,DOGE,0.0508804
1/31/2021,DOGE,0.0494843
2/1/2021,DOGE,0.0438268
2/2/2021,DOGE,0.035294
2/3/2021,DOGE,0.0397836
2/4/2021,DOGE,0.0598
2/5/2021,DOGE,0.05434
2/6/2021,DOGE,0.0588683
2/7/2021,DOGE,0.087297
2/8/2021,DOGE,0.0853555
2/9/2021,DOGE,0.0838001
2/10/2021,DOGE,0.0816496
2/11/2021,DOGE,0.0755622
2/12/2021,DOGE,0.07298
2/13/2021,DOGE,0.071709
2/14/2021,DOGE,0.0664663
2/15/2021,DOGE,0.0642
2/16/2021,DOGE,0.0598452
2/17/2021,DOGE,0.055109
2/18/2021,DOGE,0.0645617
2/19/2021,DOGE,0.059719
2/20/2021,DOGE,0.0607
2/21/2021,DOGE,0.06
2/22/2021,DOGE,0.0608037
2/23/2021,DOGE,0.0538776
2/24/2021,DOGE,0.060586
2/25/2021,DOGE,0.0581
2/26/2021,DOGE,0.0526032
2/27/2021,DOGE,0.0521
2/28/2021,DOGE,0.0502426
3/1/2021,DOGE,0.052505
3/2/2021,DOGE,0.05249
3/3/2021,DOGE,0.0521972
3/4/2021,DOGE,0.0511539
3/5/2021,DOGE,0.051079
3/6/2021,DOGE,0.0525801
3/7/2021,DOGE,0.0524716
3/8/2021,DOGE,0.063075
3/9/2021,DOGE,0.0630025
3/10/2021,DOGE,0.0587592
3/11/2021,DOGE,0.05698
3/12/2021,DOGE,0.057
3/13/2021,DOGE,0.063
3/14/2021,DOGE,0.0636789
3/15/2021,DOGE,0.0597745
3/16/2021,DOGE,0.0591427
3/17/2021,DOGE,0.0589584
3/18/2021,DOGE,0.0592896
3/19/2021,DOGE,0.0599
3/20/2021,DOGE,0.060625
3/21/2021,DOGE,0.0595555
3/22/2021,DOGE,0.0579777
3/23/2021,DOGE,0.0561052
3/24/2021,DOGE,0.0567995
3/25/2021,DOGE,0.0524498
3/26/2021,DOGE,0.054038
3/27/2021,DOGE,0.05545
3/28/2021,DOGE,0.0549
3/29/2021,DOGE,0.0547123
3/30/2021,DOGE,0.0556267
3/31/2021,DOGE,0.0545
4/1/2021,DOGE,0.07135
4/2/2021,DOGE,0.062905
4/3/2021,DOGE,0.0595516
4/4/2021,DOGE,0.0582181
4/5/2021,DOGE,0.0607069
4/6/2021,DOGE,0.066
4/7/2021,DOGE,0.06744
4/8/2021,DOGE,0.062324
4/9/2021,DOGE,0.0642733
4/10/2021,DOGE,0.0657518
4/11/2021,DOGE,0.08
4/12/2021,DOGE,0.0754791
4/13/2021,DOGE,0.0962255
4/14/2021,DOGE,0.1453955
4/15/2021,DOGE,0.1918922
4/16/2021,DOGE,0.45
4/17/2021,DOGE,0.38125
4/18/2021,DOGE,0.351
4/19/2021,DOGE,0.435546
4/20/2021,DOGE,0.4246216
4/21/2021,DOGE,0.347661
4/22/2021,DOGE,0.3093988
4/23/2021,DOGE,0.2695
4/24/2021,DOGE,0.28999
4/25/2021,DOGE,0.289296
4/26/2021,DOGE,0.28077
4/27/2021,DOGE,0.27994
4/28/2021,DOGE,0.348
4/29/2021,DOGE,0.32604
4/30/2021,DOGE,0.34
5/1/2021,DOGE,0.3975
5/2/2021,DOGE,0.39999
5/3/2021,DOGE,0.4479
5/4/2021,DOGE,0.61186
5/5/2021,DOGE,0.69663
5/6/2021,DOGE,0.665
5/7/2021,DOGE,0.733
5/8/2021,DOGE,0.73995
5/9/2021,DOGE,0.70009
5/10/2021,DOGE,0.5726
5/11/2021,DOGE,0.5485
5/12/2021,DOGE,0.522
5/13/2021,DOGE,0.52
5/14/2021,DOGE,0.59
5/15/2021,DOGE,0.56405
5/16/2021,DOGE,0.5489
5/17/2021,DOGE,0.5162
5/18/2021,DOGE,0.51536
5/19/2021,DOGE,0.4794
5/20/2021,DOGE,0.435
5/21/2021,DOGE,0.41198
5/22/2021,DOGE,0.364
5/23/2021,DOGE,0.35094
5/24/2021,DOGE,0.375
5/25/2021,DOGE,0.38
5/26/2021,DOGE,0.36671
5/27/2021,DOGE,0.35309
5/28/2021,DOGE,0.34754
5/29/2021,DOGE,0.31794
5/30/2021,DOGE,0.31079
5/31/2021,DOGE,0.32991
6/1/2021,DOGE,0.38476
6/2/2021,DOGE,0.44834
6/3/2021,DOGE,0.442
6/4/2021,DOGE,0.40249
6/5/2021,DOGE,0.395
6/6/2021,DOGE,0.37703
6/7/2021,DOGE,0.37999
6/8/2021,DOGE,0.34183
