Date,SubCount
7/18/2015 20:00,15163
7/19/2015 20:00,15208
7/20/2015 20:00,15266
7/21/2015 20:00,15351
7/22/2015 20:00,15425
7/23/2015 20:00,15474
7/24/2015 20:00,15502
7/25/2015 20:00,15640
7/26/2015 20:00,15945
7/27/2015 20:00,16045
7/28/2015 20:00,16105
7/29/2015 20:00,16145
7/30/2015 20:00,16272
7/31/2015 20:00,16314
8/1/2015 20:00,16379
8/2/2015 20:00,16430
8/3/2015 20:00,16476
8/4/2015 20:00,16526
8/5/2015 20:00,16556
8/6/2015 20:00,16646
8/7/2015 20:00,16705
8/8/2015 20:00,16748
8/9/2015 20:00,16800
8/10/2015 20:00,16854
8/11/2015 20:00,16907
8/12/2015 20:00,16939
8/13/2015 20:00,16959
8/14/2015 20:00,17017
8/15/2015 20:00,17077
8/16/2015 20:00,17144
8/17/2015 20:00,17207
8/18/2015 20:00,17272
8/19/2015 20:00,17393
8/20/2015 20:00,17498
8/21/2015 20:00,17575
8/22/2015 20:00,17628
8/23/2015 20:00,17801
8/24/2015 20:00,18269
8/25/2015 20:00,18362
8/26/2015 20:00,18465
8/27/2015 20:00,18634
8/28/2015 20:00,18765
8/29/2015 20:00,18838
8/30/2015 20:00,18911
8/31/2015 20:00,19161
9/1/2015 20:00,19398
9/2/2015 20:00,19635
9/3/2015 20:00,19872
9/4/2015 20:00,19875
9/5/2015 20:00,19911
9/6/2015 20:00,19951
9/7/2015 20:00,20074
9/8/2015 20:00,20752
9/9/2015 20:00,20915
9/10/2015 20:00,20963
9/11/2015 20:00,20997
9/12/2015 20:00,21030
9/13/2015 20:00,21063
9/14/2015 20:00,21095
9/15/2015 20:00,21122
9/16/2015 20:00,21172
9/17/2015 20:00,21205
9/18/2015 20:00,21219
9/19/2015 20:00,21237
9/20/2015 20:00,21381
9/21/2015 20:00,21437
9/22/2015 20:00,21476
9/23/2015 20:00,21517
9/24/2015 20:00,21558
9/25/2015 20:00,21613
9/26/2015 20:00,21642
9/27/2015 20:00,21681
9/28/2015 20:00,21708
9/29/2015 20:00,21736
9/30/2015 20:00,21770
10/1/2015 20:00,21798
10/2/2015 20:00,21826
10/3/2015 20:00,21839
10/4/2015 20:00,21886
10/5/2015 20:00,21925
10/6/2015 20:00,22013
10/7/2015 20:00,22128
10/8/2015 20:00,22176
10/9/2015 20:00,22201
10/10/2015 20:00,22301
10/11/2015 20:00,22327
10/12/2015 20:00,22384
10/13/2015 20:00,22419
10/14/2015 20:00,22469
10/15/2015 20:00,22534
10/16/2015 20:00,22574
10/17/2015 20:00,22620
10/18/2015 20:00,22658
10/19/2015 20:00,22719
10/20/2015 20:00,22774
10/21/2015 20:00,22818
10/22/2015 20:00,22866
10/23/2015 20:00,22924
10/24/2015 20:00,23043
10/25/2015 20:00,23153
10/26/2015 20:00,23233
10/27/2015 20:00,23280
10/28/2015 20:00,23309
10/29/2015 20:00,23386
10/30/2015 20:00,23411
10/31/2015 20:00,23449
11/1/2015 19:00,23490
11/2/2015 19:00,23579
11/3/2015 19:00,23648
11/4/2015 19:00,23731
11/5/2015 19:00,23806
11/6/2015 19:00,23846
11/7/2015 19:00,23928
11/8/2015 19:00,24002
11/9/2015 19:00,24082
11/10/2015 19:00,24121
11/11/2015 19:00,24233
11/12/2015 19:00,24335
11/13/2015 19:00,24352
11/14/2015 19:00,24459
11/15/2015 19:00,24576
11/16/2015 19:00,24614
11/17/2015 19:00,24675
11/18/2015 19:00,24747
11/19/2015 19:00,24819
11/20/2015 19:00,24861
11/21/2015 19:00,24883
11/22/2015 19:00,24948
11/23/2015 19:00,25013
11/24/2015 19:00,25097
11/25/2015 19:00,25138
11/26/2015 19:00,25202
11/27/2015 19:00,25243
11/28/2015 19:00,25261
11/29/2015 19:00,25319
11/30/2015 19:00,25385
12/1/2015 19:00,25445
12/2/2015 19:00,25478
12/3/2015 19:00,25497
12/4/2015 19:00,25566
12/5/2015 19:00,25609
12/6/2015 19:00,25672
12/7/2015 19:00,25713
12/8/2015 19:00,25765
12/9/2015 19:00,25837
12/10/2015 19:00,25911
12/11/2015 19:00,25943
12/12/2015 19:00,25995
12/13/2015 19:00,26112
12/14/2015 19:00,26140
12/15/2015 19:00,26173
12/16/2015 19:00,26313
12/17/2015 19:00,26351
12/18/2015 19:00,26357
12/19/2015 19:00,26369
12/20/2015 19:00,26375
12/21/2015 19:00,26403
12/22/2015 19:00,26409
12/23/2015 19:00,26408
12/24/2015 19:00,26414
12/25/2015 19:00,26433
12/26/2015 19:00,26448
12/27/2015 19:00,26465
12/28/2015 19:00,26484
12/29/2015 19:00,26512
12/30/2015 19:00,26536
12/31/2015 19:00,26556
1/1/2016 19:00,26595
1/2/2016 19:00,26628
1/3/2016 19:00,26867
1/4/2016 19:00,26923
1/5/2016 19:00,26989
1/6/2016 19:00,27173
1/7/2016 19:00,27280
1/8/2016 19:00,27369
1/9/2016 19:00,27605
1/10/2016 19:00,27721
1/11/2016 19:00,27796
1/12/2016 19:00,28076
1/13/2016 19:00,28278
1/14/2016 19:00,29689
1/15/2016 19:00,30907
1/16/2016 19:00,31099
1/17/2016 19:00,31272
1/18/2016 19:00,31440
1/19/2016 19:00,31783
1/20/2016 19:00,31943
1/21/2016 19:00,32208
1/22/2016 19:00,32659
1/23/2016 19:00,33060
1/24/2016 19:00,33282
1/25/2016 19:00,33398
1/26/2016 19:00,33474
1/27/2016 19:00,33565
1/28/2016 19:00,33624
1/29/2016 19:00,33748
1/30/2016 19:00,33866
1/31/2016 19:00,34093
2/1/2016 19:00,34208
2/2/2016 19:00,34285
2/3/2016 19:00,34374
2/4/2016 19:00,34496
2/5/2016 19:00,34591
2/6/2016 19:00,34647
2/7/2016 19:00,34723
2/8/2016 19:00,34882
2/9/2016 19:00,35018
2/10/2016 19:00,35119
2/11/2016 19:00,35201
2/12/2016 19:00,35273
2/13/2016 19:00,35389
2/14/2016 19:00,35455
2/15/2016 19:00,35516
2/16/2016 19:00,35640
2/17/2016 19:00,35767
2/18/2016 19:00,35832
2/19/2016 19:00,35848
2/20/2016 19:00,35897
2/21/2016 19:00,35943
2/22/2016 19:00,36058
2/23/2016 19:00,36192
2/24/2016 19:00,36692
2/25/2016 19:00,37007
2/26/2016 19:00,37076
2/27/2016 19:00,37194
2/28/2016 19:00,37300
2/29/2016 19:00,37351
3/1/2016 19:00,37406
3/2/2016 19:00,37470
3/3/2016 19:00,37523
3/4/2016 19:00,37587
3/5/2016 19:00,37639
3/6/2016 19:00,37723
3/7/2016 19:00,37775
3/8/2016 19:00,37822
3/9/2016 19:00,37877
3/10/2016 19:00,37930
3/11/2016 19:00,38017
3/12/2016 19:00,38138
3/13/2016 20:00,38260
3/14/2016 20:00,38431
3/15/2016 20:00,38669
3/16/2016 20:00,38920
3/17/2016 20:00,39005
3/18/2016 20:00,39048
3/19/2016 20:00,39088
3/20/2016 20:00,39280
3/21/2016 20:00,39416
3/22/2016 20:00,39470
3/23/2016 20:00,39528
3/24/2016 20:00,39576
3/25/2016 20:00,39647
3/26/2016 20:00,39692
3/27/2016 20:00,39760
3/28/2016 20:00,39838
3/29/2016 20:00,41523
3/30/2016 20:00,42364
3/31/2016 20:00,42607
4/1/2016 20:00,42808
4/2/2016 20:00,42967
4/3/2016 20:00,43163
4/4/2016 20:00,43292
4/5/2016 20:00,43430
4/6/2016 20:00,43658
4/7/2016 20:00,43901
4/8/2016 20:00,44048
4/9/2016 20:00,44210
4/10/2016 20:00,44336
4/11/2016 20:00,44767
4/12/2016 20:00,44999
4/13/2016 20:00,45199
4/14/2016 20:00,45378
4/15/2016 20:00,45508
4/16/2016 20:00,45639
4/17/2016 20:00,45748
4/18/2016 20:00,45944
4/19/2016 20:00,46174
4/20/2016 20:00,46347
4/21/2016 20:00,46512
4/22/2016 20:00,46650
4/23/2016 20:00,46845
4/24/2016 20:00,46962
4/25/2016 20:00,47320
4/26/2016 20:00,47568
4/27/2016 20:00,47705
4/28/2016 20:00,47872
4/29/2016 20:00,47998
4/30/2016 20:00,48098
5/1/2016 20:00,48196
5/2/2016 20:00,48284
5/3/2016 20:00,48349
5/4/2016 20:00,48370
5/5/2016 20:00,48412
5/6/2016 20:00,48478
5/7/2016 20:00,48529
5/8/2016 20:00,48590
5/9/2016 20:00,48672
5/10/2016 20:00,48765
5/11/2016 20:00,48904
5/12/2016 20:00,48996
5/13/2016 20:00,49045
5/14/2016 20:00,49105
5/15/2016 20:00,49221
5/16/2016 20:00,49354
5/17/2016 20:00,49504
5/18/2016 20:00,49637
5/19/2016 20:00,49790
5/20/2016 20:00,49882
5/21/2016 20:00,49942
5/22/2016 20:00,50089
5/23/2016 20:00,50369
5/24/2016 20:00,50969
5/25/2016 20:00,51172
5/26/2016 20:00,51268
5/27/2016 20:00,51479
5/28/2016 20:00,51592
5/29/2016 20:00,51679
5/30/2016 20:00,51797
5/31/2016 20:00,52050
6/1/2016 20:00,52212
6/2/2016 20:00,52419
6/3/2016 20:00,52494
6/4/2016 20:00,52592
6/5/2016 20:00,52702
6/6/2016 20:00,52832
6/7/2016 20:00,52969
6/8/2016 20:00,53063
6/9/2016 20:00,53170
6/10/2016 20:00,53236
6/11/2016 20:00,53333
6/12/2016 20:00,53447
6/13/2016 20:00,53540
6/14/2016 20:00,53652
6/15/2016 20:00,53782
6/16/2016 20:00,54106
6/17/2016 20:00,54268
6/18/2016 20:00,54415
6/19/2016 20:00,54747
6/20/2016 20:00,54986
6/21/2016 20:00,55182
6/22/2016 20:00,55382
6/23/2016 20:00,55814
6/24/2016 20:00,56060
6/25/2016 20:00,56177
6/26/2016 20:00,56353
6/27/2016 20:00,56576
6/28/2016 20:00,56797
6/29/2016 20:00,56976
6/30/2016 20:00,57155
7/1/2016 20:00,57334
7/2/2016 20:00,57513
7/3/2016 20:00,57692
7/4/2016 20:00,57871
7/5/2016 20:00,58055
7/6/2016 20:00,58109
7/7/2016 20:00,58233
7/8/2016 20:00,58694
7/9/2016 20:00,58849
7/10/2016 20:00,59048
7/11/2016 20:00,59176
7/12/2016 20:00,59376
7/13/2016 20:00,59621
7/14/2016 20:00,59767
7/15/2016 20:00,59903
7/16/2016 20:00,60012
7/17/2016 20:00,60192
7/18/2016 20:00,60362
7/19/2016 20:00,60613
7/20/2016 20:00,60792
7/21/2016 20:00,60882
7/22/2016 20:00,60945
7/23/2016 20:00,61192
7/24/2016 20:00,61502
7/25/2016 20:00,61714
7/26/2016 20:00,61929
7/27/2016 20:00,62051
7/28/2016 20:00,62198
7/29/2016 20:00,62301
7/30/2016 20:00,62426
7/31/2016 20:00,62586
8/1/2016 20:00,62964
8/2/2016 20:00,63135
8/3/2016 20:00,63230
8/4/2016 20:00,63341
8/5/2016 20:00,63398
8/6/2016 20:00,63497
8/7/2016 20:00,63617
8/8/2016 20:00,63821
8/9/2016 20:00,64002
8/10/2016 20:00,64128
8/11/2016 20:00,64239
8/12/2016 20:00,64843
8/13/2016 20:00,64956
8/14/2016 20:00,65066
8/15/2016 20:00,65228
8/16/2016 20:00,65380
8/17/2016 20:00,65543
8/18/2016 20:00,65824
8/19/2016 20:00,65911
8/20/2016 20:00,66100
8/21/2016 20:00,66591
8/22/2016 20:00,67146
8/23/2016 20:00,67408
8/24/2016 20:00,67705
8/25/2016 20:00,67947
8/26/2016 20:00,68067
8/27/2016 20:00,68220
8/28/2016 20:00,68360
8/29/2016 20:00,68575
8/30/2016 20:00,68825
8/31/2016 20:00,68865
9/1/2016 20:00,68932
9/2/2016 20:00,68971
9/3/2016 20:00,69023
9/4/2016 20:00,70965
9/5/2016 20:00,71795
9/6/2016 20:00,71942
9/7/2016 20:00,72106
9/8/2016 20:00,72196
9/9/2016 20:00,72276
9/10/2016 20:00,72385
9/11/2016 20:00,72540
9/12/2016 20:00,72771
9/13/2016 20:00,72913
9/14/2016 20:00,73199
9/15/2016 20:00,73565
9/16/2016 20:00,73746
9/17/2016 20:00,73865
9/18/2016 20:00,74015
9/19/2016 20:00,74384
9/20/2016 20:00,74652
9/21/2016 20:00,74804
9/22/2016 20:00,74945
9/23/2016 20:00,75004
9/24/2016 20:00,75050
9/25/2016 20:00,75112
9/26/2016 20:00,75261
9/27/2016 20:00,75415
9/28/2016 20:00,75573
9/29/2016 20:00,76022
9/30/2016 20:00,76506
10/1/2016 20:00,77164
10/2/2016 20:00,77378
10/3/2016 20:00,77498
10/4/2016 20:00,77614
10/5/2016 20:00,77740
10/6/2016 20:00,77878
10/7/2016 20:00,77970
10/8/2016 20:00,78105
10/9/2016 20:00,78232
10/10/2016 20:00,78345
10/11/2016 20:00,78469
10/12/2016 20:00,78836
10/13/2016 20:00,78958
10/14/2016 20:00,79043
10/15/2016 20:00,79186
10/16/2016 20:00,79315
10/17/2016 20:00,79444
10/18/2016 20:00,79573
10/19/2016 20:00,79702
10/20/2016 20:00,79831
10/21/2016 20:00,79960
10/22/2016 20:00,80089
10/23/2016 20:00,80222
10/24/2016 20:00,80404
10/25/2016 20:00,80586
10/26/2016 20:00,80768
10/27/2016 20:00,80950
10/28/2016 20:00,81132
10/29/2016 20:00,81314
10/30/2016 20:00,81496
10/31/2016 20:00,81678
11/1/2016 20:00,81860
11/2/2016 20:00,82042
11/3/2016 20:00,82224
11/4/2016 20:00,82406
11/5/2016 20:00,82588
11/6/2016 19:00,82773
11/7/2016 19:00,82964
11/8/2016 19:00,83155
11/9/2016 19:00,83346
11/10/2016 19:00,83486
11/11/2016 19:00,83599
11/12/2016 19:00,83705
11/13/2016 19:00,84445
11/14/2016 19:00,85186
11/15/2016 19:00,85444
11/16/2016 19:00,85811
11/17/2016 19:00,86057
11/18/2016 19:00,86764
11/19/2016 19:00,87472
11/20/2016 19:00,87780
11/21/2016 19:00,88089
11/22/2016 19:00,88197
11/23/2016 19:00,88305
11/24/2016 19:00,88390
11/25/2016 19:00,88475
11/26/2016 19:00,88560
11/27/2016 19:00,88713
11/28/2016 19:00,88866
11/29/2016 19:00,89031
11/30/2016 19:00,89156
12/1/2016 19:00,89281
12/2/2016 19:00,89406
12/3/2016 19:00,89531
12/4/2016 19:00,89646
12/5/2016 19:00,89812
12/6/2016 19:00,89978
12/7/2016 19:00,90144
12/8/2016 19:00,90310
12/9/2016 19:00,90476
12/10/2016 19:00,90642
12/11/2016 19:00,90808
12/12/2016 19:00,90974
12/13/2016 19:00,91140
12/14/2016 19:00,91306
12/15/2016 19:00,91472
12/16/2016 19:00,91638
12/17/2016 19:00,91804
12/18/2016 19:00,91970
12/19/2016 19:00,92136
12/20/2016 19:00,92302
12/21/2016 19:00,92468
12/22/2016 19:00,92634
12/23/2016 19:00,92800
12/24/2016 19:00,92966
12/25/2016 19:00,93132
12/26/2016 19:00,93298
12/27/2016 19:00,93464
12/28/2016 19:00,93630
12/29/2016 19:00,93808
12/30/2016 19:00,93857
12/31/2016 19:00,94001
1/1/2017 19:00,94250
1/2/2017 19:00,94916
1/3/2017 19:00,95218
1/4/2017 19:00,95531
1/5/2017 19:00,95761
1/6/2017 19:00,95925
1/7/2017 19:00,96154
1/8/2017 19:00,96310
1/9/2017 19:00,96544
1/10/2017 19:00,96780
1/11/2017 19:00,96977
1/12/2017 19:00,97060
1/13/2017 19:00,97144
1/14/2017 19:00,97262
1/15/2017 19:00,97325
1/16/2017 19:00,97890
1/17/2017 19:00,98172
1/18/2017 19:00,98448
1/19/2017 19:00,98554
1/20/2017 19:00,98650
1/21/2017 19:00,98806
1/22/2017 19:00,99040
1/23/2017 19:00,99173
1/24/2017 19:00,99441
1/25/2017 19:00,100175
1/26/2017 19:00,101236
1/27/2017 19:00,102671
1/28/2017 19:00,103249
1/29/2017 19:00,104173
1/30/2017 19:00,106149
1/31/2017 19:00,106955
2/1/2017 19:00,107438
2/2/2017 19:00,107644
2/3/2017 19:00,107798
2/4/2017 19:00,107964
2/5/2017 19:00,108147
2/6/2017 19:00,108374
2/7/2017 19:00,108612
2/8/2017 19:00,109733
2/9/2017 19:00,109967
2/10/2017 19:00,110092
2/11/2017 19:00,110204
2/12/2017 19:00,110322
2/13/2017 19:00,110481
2/14/2017 19:00,110664
2/15/2017 19:00,110849
2/16/2017 19:00,111001
2/17/2017 19:00,111115
2/18/2017 19:00,111267
2/19/2017 19:00,111410
2/20/2017 19:00,111831
2/21/2017 19:00,112757
2/22/2017 19:00,113163
2/23/2017 19:00,113440
2/24/2017 19:00,113555
2/25/2017 19:00,113689
2/26/2017 19:00,113918
2/27/2017 19:00,114152
2/28/2017 19:00,114395
3/1/2017 19:00,114877
3/2/2017 19:00,115261
3/3/2017 19:00,115392
3/4/2017 19:00,115667
3/5/2017 19:00,115950
3/6/2017 19:00,116307
3/7/2017 19:00,116548
3/8/2017 19:00,116980
3/9/2017 19:00,117263
3/10/2017 19:00,117698
3/11/2017 19:00,117785
3/12/2017 20:00,117872
3/13/2017 20:00,118187
3/14/2017 20:00,118386
3/15/2017 20:00,118559
3/16/2017 20:00,118683
3/17/2017 20:00,118728
3/18/2017 20:00,118813
3/19/2017 20:00,118898
3/20/2017 20:00,119085
3/21/2017 20:00,119237
3/22/2017 20:00,119855
3/23/2017 20:00,120227
3/24/2017 20:00,120363
3/25/2017 20:00,120521
3/26/2017 20:00,120697
3/27/2017 20:00,120811
3/28/2017 20:00,120949
3/29/2017 20:00,121087
3/30/2017 20:00,121214
3/31/2017 20:00,121306
4/1/2017 20:00,121445
4/2/2017 20:00,121695
4/3/2017 20:00,122081
4/4/2017 20:00,122225
4/5/2017 20:00,122763
4/6/2017 20:00,123051
4/7/2017 20:00,123139
4/8/2017 20:00,123280
4/9/2017 20:00,123622
4/10/2017 20:00,123953
4/11/2017 20:00,124138
4/12/2017 20:00,124240
4/13/2017 20:00,124415
4/14/2017 20:00,124541
4/15/2017 20:00,124640
4/16/2017 20:00,124794
4/17/2017 20:00,124920
4/18/2017 20:00,125112
4/19/2017 20:00,125337
4/20/2017 20:00,125684
4/21/2017 20:00,125854
4/22/2017 20:00,126101
4/23/2017 20:00,126504
4/24/2017 20:00,126666
4/25/2017 20:00,126840
4/26/2017 20:00,127010
4/27/2017 20:00,127146
4/28/2017 20:00,127474
4/29/2017 20:00,127601
4/30/2017 20:00,127832
5/1/2017 20:00,128174
5/2/2017 20:00,128479
5/3/2017 20:00,128625
5/4/2017 20:00,128736
5/5/2017 20:00,128813
5/6/2017 20:00,128950
5/7/2017 20:00,129072
5/8/2017 20:00,129286
5/9/2017 20:00,129834
5/10/2017 20:00,130192
5/11/2017 20:00,130363
5/12/2017 20:00,130507
5/13/2017 20:00,130622
5/14/2017 20:00,130807
5/15/2017 20:00,130990
5/16/2017 20:00,131172
5/17/2017 20:00,131332
5/18/2017 20:00,131443
5/19/2017 20:00,131691
5/20/2017 20:00,132044
5/21/2017 20:00,132215
5/22/2017 20:00,132395
5/23/2017 20:00,132621
5/24/2017 20:00,132830
5/25/2017 20:00,133012
5/26/2017 20:00,133085
5/27/2017 20:00,133165
5/28/2017 20:00,133452
5/29/2017 20:00,133640
5/30/2017 20:00,133816
5/31/2017 20:00,133958
6/1/2017 20:00,134067
6/2/2017 20:00,134171
6/3/2017 20:00,134426
6/4/2017 20:00,134773
6/5/2017 20:00,134943
6/6/2017 20:00,135353
6/7/2017 20:00,135534
6/8/2017 20:00,136268
6/9/2017 20:00,136799
6/10/2017 20:00,136999
6/11/2017 20:00,137255
6/12/2017 20:00,137453
6/13/2017 20:00,137591
6/14/2017 20:00,137760
6/15/2017 20:00,138338
6/16/2017 20:00,138533
6/17/2017 20:00,138739
6/18/2017 20:00,138917
6/19/2017 20:00,139134
6/20/2017 20:00,139421
6/21/2017 20:00,139700
6/22/2017 20:00,140031
6/23/2017 20:00,140228
6/24/2017 20:00,140490
6/25/2017 20:00,140834
6/26/2017 20:00,141082
6/27/2017 20:00,141562
6/28/2017 20:00,144239
6/29/2017 20:00,144816
6/30/2017 20:00,145090
7/1/2017 20:00,145272
7/2/2017 20:00,145480
7/3/2017 20:00,145693
7/4/2017 20:00,146001
7/5/2017 20:00,146235
7/6/2017 20:00,146423
7/7/2017 20:00,147204
7/8/2017 20:00,147707
7/9/2017 20:00,148327
7/10/2017 20:00,148745
7/11/2017 20:00,148996
7/12/2017 20:00,149699
7/13/2017 20:00,150402
7/14/2017 20:00,151105
7/15/2017 20:00,151808
7/16/2017 20:00,152511
7/17/2017 20:00,153214
7/18/2017 20:00,153897
7/19/2017 20:00,154469
7/20/2017 20:00,154696
7/21/2017 20:00,154887
7/22/2017 20:00,155084
7/23/2017 20:00,155499
7/24/2017 20:00,156326
7/25/2017 20:00,156729
7/26/2017 20:00,157597
7/27/2017 20:00,157852
7/28/2017 20:00,158147
7/29/2017 20:00,158465
7/30/2017 20:00,158671
7/31/2017 20:00,158987
8/1/2017 20:00,159330
8/2/2017 20:00,159971
8/3/2017 20:00,161218
8/4/2017 20:00,161761
8/5/2017 20:00,162078
8/6/2017 20:00,162498
8/7/2017 20:00,162848
8/8/2017 20:00,163118
8/9/2017 20:00,163449
8/10/2017 20:00,163816
8/11/2017 20:00,164070
8/12/2017 20:00,164288
8/13/2017 20:00,164527
8/14/2017 20:00,164753
8/15/2017 20:00,165183
8/16/2017 20:00,165557
8/17/2017 20:00,165783
8/18/2017 20:00,165944
8/19/2017 20:00,166160
8/20/2017 20:00,166372
8/21/2017 20:00,166594
8/22/2017 20:00,166836
8/23/2017 20:00,167202
8/24/2017 20:00,167408
8/25/2017 20:00,167564
8/26/2017 20:00,167792
8/27/2017 20:00,167989
8/28/2017 20:00,168234
8/29/2017 20:00,168578
8/30/2017 20:00,168890
8/31/2017 20:00,169160
9/1/2017 20:00,169366
9/2/2017 20:00,169686
9/3/2017 20:00,169937
9/4/2017 20:00,170233
9/5/2017 20:00,170440
9/6/2017 20:00,170620
9/7/2017 20:00,170742
9/8/2017 20:00,170852
9/9/2017 20:00,171102
9/10/2017 20:00,171250
9/11/2017 20:00,171414
9/12/2017 20:00,171649
9/13/2017 20:00,172692
9/14/2017 20:00,173056
9/15/2017 20:00,173181
9/16/2017 20:00,173296
9/17/2017 20:00,173960
9/18/2017 20:00,174304
9/19/2017 20:00,174514
9/20/2017 20:00,174746
9/21/2017 20:00,174901
9/22/2017 20:00,174982
9/23/2017 20:00,175186
9/24/2017 20:00,175481
9/25/2017 20:00,175921
9/26/2017 20:00,176243
9/27/2017 20:00,176498
9/28/2017 20:00,176576
9/29/2017 20:00,176776
9/30/2017 20:00,177039
10/1/2017 20:00,177224
10/2/2017 20:00,177447
10/3/2017 20:00,177720
10/4/2017 20:00,177958
10/5/2017 20:00,178164
10/6/2017 20:00,178371
10/7/2017 20:00,178551
10/8/2017 20:00,178732
10/9/2017 20:00,178958
10/10/2017 20:00,179184
10/11/2017 20:00,180447
10/12/2017 20:00,181711
10/13/2017 20:00,181906
10/14/2017 20:00,182417
10/15/2017 20:00,182745
10/16/2017 20:00,183111
10/17/2017 20:00,183396
10/18/2017 20:00,183602
10/19/2017 20:00,183780
10/20/2017 20:00,183958
10/21/2017 20:00,184136
10/22/2017 20:00,184372
10/23/2017 20:00,184599
10/24/2017 20:00,184957
10/25/2017 20:00,185457
10/26/2017 20:00,185727
10/27/2017 20:00,185828
10/28/2017 20:00,186302
10/29/2017 20:00,186644
10/30/2017 20:00,187337
10/31/2017 20:00,187870
11/1/2017 20:00,188140
11/2/2017 20:00,188371
11/3/2017 20:00,188622
11/4/2017 20:00,188873
11/5/2017 19:00,189125
11/6/2017 19:00,189486
11/7/2017 19:00,189847
11/8/2017 19:00,190208
11/9/2017 19:00,190569
11/10/2017 19:00,190930
11/11/2017 19:00,191292
11/12/2017 19:00,191701
11/13/2017 19:00,191974
11/14/2017 19:00,192148
11/15/2017 19:00,192465
11/16/2017 19:00,192779
11/17/2017 19:00,192923
11/18/2017 19:00,193056
11/19/2017 19:00,193556
11/20/2017 19:00,193986
11/21/2017 19:00,194185
11/22/2017 19:00,194398
11/23/2017 19:00,194702
11/24/2017 19:00,194965
11/25/2017 19:00,195239
11/26/2017 19:00,195640
11/27/2017 19:00,196018
11/28/2017 19:00,196533
11/29/2017 19:00,196980
11/30/2017 19:00,197464
12/1/2017 19:00,197599
12/2/2017 19:00,197766
12/3/2017 19:00,198246
12/4/2017 19:00,198485
12/5/2017 19:00,198737
12/6/2017 19:00,199427
12/7/2017 19:00,199857
12/8/2017 19:00,200001
12/9/2017 19:00,200262
12/10/2017 19:00,200523
12/11/2017 19:00,200758
12/12/2017 19:00,200994
12/13/2017 19:00,201119
12/14/2017 19:00,201201
12/15/2017 19:00,201283
12/16/2017 19:00,201500
12/17/2017 19:00,202151
12/18/2017 19:00,203404
12/19/2017 19:00,203593
12/20/2017 19:00,204114
12/21/2017 19:00,204773
12/22/2017 19:00,204917
12/23/2017 19:00,205070
12/24/2017 19:00,205241
12/25/2017 19:00,205421
12/26/2017 19:00,205645
12/27/2017 19:00,206144
12/28/2017 19:00,206540
12/29/2017 19:00,206811
12/30/2017 19:00,206925
12/31/2017 19:00,207204
1/1/2018 19:00,207482
1/2/2018 19:00,207942
1/3/2018 19:00,208881
1/4/2018 19:00,209643
1/5/2018 19:00,209858
1/6/2018 19:00,210147
1/7/2018 19:00,210407
1/8/2018 19:00,210681
1/9/2018 19:00,211158
1/10/2018 19:00,211461
1/11/2018 19:00,211698
1/12/2018 19:00,211940
1/13/2018 19:00,212084
1/14/2018 19:00,212244
1/15/2018 19:00,212988
1/16/2018 19:00,213671
1/17/2018 19:00,213937
1/18/2018 19:00,214104
1/19/2018 19:00,214280
1/20/2018 19:00,214481
1/21/2018 19:00,214686
1/22/2018 19:00,214998
1/23/2018 19:00,215310
1/24/2018 19:00,216077
1/25/2018 19:00,216503
1/26/2018 19:00,216836
1/27/2018 19:00,217095
1/28/2018 19:00,217344
1/29/2018 19:00,217602
1/30/2018 19:00,218072
1/31/2018 19:00,218310
2/1/2018 19:00,219359
2/2/2018 19:00,220216
2/3/2018 19:00,220397
2/4/2018 19:00,221137
2/5/2018 19:00,223278
2/6/2018 19:00,224467
2/7/2018 19:00,225774
2/8/2018 19:00,226325
2/9/2018 19:00,227361
2/10/2018 19:00,227785
2/11/2018 19:00,228148
2/12/2018 19:00,228462
2/13/2018 19:00,228681
2/14/2018 19:00,228922
2/15/2018 19:00,229024
2/16/2018 19:00,229215
2/17/2018 19:00,229404
2/18/2018 19:00,229591
2/19/2018 19:00,229907
2/20/2018 19:00,230153
2/21/2018 19:00,230397
2/22/2018 19:00,230802
2/23/2018 19:00,231207
2/24/2018 19:00,231612
2/25/2018 19:00,232017
2/26/2018 19:00,232422
3/13/2018 20:00,237464
3/14/2018 20:00,237646
3/15/2018 20:00,238049
3/16/2018 20:00,238396
3/17/2018 20:00,238654
3/18/2018 20:00,239476
3/19/2018 20:00,239839
3/20/2018 20:00,240220
3/21/2018 20:00,240583
3/22/2018 20:00,240860
3/23/2018 20:00,241022
3/24/2018 20:00,241026
3/25/2018 20:00,241425
3/26/2018 20:00,241789
3/27/2018 20:00,242288
3/28/2018 20:00,242543
3/29/2018 20:00,242771
3/30/2018 20:00,242930
3/31/2018 20:00,243401
4/1/2018 20:00,243669
4/2/2018 20:00,243845
4/3/2018 20:00,244534
4/4/2018 20:00,244798
4/5/2018 20:00,245247
4/6/2018 20:00,245469
4/7/2018 20:00,245473
4/8/2018 20:00,245723
4/9/2018 20:00,245999
4/10/2018 20:00,246222
4/11/2018 20:00,246470
4/12/2018 20:00,246668
4/13/2018 20:00,246832
4/14/2018 20:00,246970
4/15/2018 20:00,247174
4/16/2018 20:00,247973
4/17/2018 20:00,248150
4/18/2018 20:00,248495
4/19/2018 20:00,248747
4/20/2018 20:00,248938
4/21/2018 20:00,249101
4/22/2018 20:00,249258
4/23/2018 20:00,249447
4/24/2018 20:00,249612
4/25/2018 20:00,249853
